PSNR,SSIM,MSE,RMSE,UQI,FSIM,GMSD,VIF,BRISQUE,NIQE,PIQE,LPIPS,Entropy_Before,Entropy_After,Contrast_Before,Contrast_After,Sharpness_Before,Sharpness_After,EdgeStrength_Before,EdgeStrength_After,NoiseLevel_Before,NoiseLevel_After,Model,Filename
19.89097778206292,0.44656648561555146,0.0102542107924819,0.10126307714306286,0.8063172101974487,0.8985565304756165,0.00020950105681549758,0.7915884256362915,3.042875289916992,3.151456356048584,32.366634368896484,0.08475896716117859,4.289797489594147,4.605221181362647,0.13288338482379913,0.19722279906272888,0.11319795250892639,0.18630823493003845,0.1521209329366684,0.2165343165397644,0.1448391228914261,7.592108886456117e-05,DnCNN,Spine_SP8_S82032_eT1W_TSE_20260304134706_404_preprocessed.npz
24.993268949665477,0.31872597069834174,0.0031671826727688313,0.05627772803488811,0.966363787651062,0.9657373428344727,7.01327808201313e-05,0.8361660838127136,2.1252381801605225,2.8623902797698975,48.149314880371094,0.04533296823501587,2.8822071420730366,3.173943416715035,0.17251770198345184,0.2766728401184082,0.11843620240688324,0.139703169465065,0.12971609830856323,0.14790299534797668,0.29508042335510254,4.3979965994367376e-05,DnCNN,Brain_BraTS20_Training_021_T1_preprocessed.npz
23.319659696054593,0.3585104215223193,0.0046562254428863525,0.0682365403789374,0.922310471534729,0.8990100026130676,0.00014443079999182373,0.91379314661026,1.614843487739563,2.4549593925476074,55.565433502197266,0.053431861102581024,3.117946886549255,3.4849856862395874,0.17229430377483368,0.22773095965385437,0.0525331124663353,0.09064078330993652,0.09243789315223694,0.13163085281848907,0.20327652990818024,4.340004670666531e-05,DnCNN,Brain_BraTS20_Training_001_T2_preprocessed.npz
22.22101183780169,0.8696598194255829,0.005996513180434704,0.07743715632972781,0.958889365196228,0.9278644919395447,0.0001663302246015519,0.7257453203201294,3.3815677165985107,4.527780532836914,25.394454956054688,0.09974275529384613,7.373152035727439,7.413760572792582,0.21795892715454102,0.21586036682128906,0.18103893101215363,0.257223904132843,0.27572181820869446,0.3448454737663269,0.01630847342312336,0.022266555577516556,DnCNN,Spine_SP12_S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00013_preprocessed.npz
21.08439933404698,0.7932611290251017,0.007790405303239822,0.08826327267465116,0.9196960926055908,0.9122146964073181,0.00012969854287803173,0.868323802947998,2.83760142326355,3.943117618560791,32.49556350708008,0.09786846488714218,6.994026514367391,7.1960489276407404,0.1660609096288681,0.1829194873571396,0.1510307490825653,0.21235902607440948,0.2308804988861084,0.3028509318828583,0.0046089282259345055,0.003780479310080409,DnCNN,Spine_SP2_S82020_eT2W_TSE_DRIVE_HR_20260303133117_602_i00018_preprocessed.npz
23.370653705983166,0.4582297738517523,0.004601872991770506,0.06783710630451822,0.9032557606697083,0.9188894629478455,0.0001900173956528306,0.8218690156936646,2.2194700241088867,2.4885711669921875,46.559268951416016,0.04978106915950775,2.7236272700413022,3.6918976539317128,0.15303590893745422,0.2147071808576584,0.07375943660736084,0.1247350424528122,0.10319259762763977,0.14150401949882507,0.17518557608127594,4.6276170905912295e-05,DnCNN,Brain_BraTS20_Training_029_FLAIR_preprocessed.npz
22.317509947489892,0.9074010117063522,0.005864743143320084,0.07658161099976994,0.9103925824165344,0.8966969847679138,0.00015062637976370752,0.8150296211242676,2.4666314125061035,2.9867911338806152,37.62736511230469,0.07188630104064941,5.2370063044878155,5.773926424030193,0.14602062106132507,0.182576522231102,0.09051378071308136,0.14005592465400696,0.14830495417118073,0.2073904573917389,0.0,0.00023796569439582527,DnCNN,Spine_SP19_S82213_MobiView_SURVEY_SAG_20260225151424_202_preprocessed.npz
22.0799302136749,0.41765948286634685,0.006194510497152805,0.0787052126428282,0.7989292740821838,0.9150527119636536,0.00019200463430024683,0.733299195766449,3.540679931640625,3.035273551940918,30.260486602783203,0.06895675510168076,3.868442106892086,4.3903516166613406,0.1550692468881607,0.170082226395607,0.1599530130624771,0.22598788142204285,0.16653279960155487,0.218486487865448,0.13166527450084686,6.392918294295669e-05,DnCNN,Spine_SP8_S82032_eT2W_TSE_20260304134706_303_preprocessed.npz
19.284965389354976,0.3574471703079641,0.011789719574153423,0.10858047510557975,0.9380216598510742,0.9575509428977966,9.235397737938911e-05,0.8173514604568481,1.847413420677185,2.470276355743408,50.94393539428711,0.06529581546783447,3.27516967578334,3.719774672487217,0.1958714723587036,0.2827305495738983,0.12197785079479218,0.10163883864879608,0.10466431081295013,0.10566207766532898,0.3607477843761444,6.326090078800917e-05,DnCNN,Brain_BraTS20_Training_026_T1_preprocessed.npz
24.509400576513745,0.8590748984265327,0.0035404618829488754,0.05950178050234191,0.9714215397834778,0.9436249732971191,0.00012486531340982765,0.7616312503814697,3.4622690677642822,4.670905590057373,26.100223541259766,0.08240067958831787,7.364236650590359,7.325816776636313,0.23088200390338898,0.22601379454135895,0.25756385922431946,0.3040013909339905,0.3052447438240051,0.35408255457878113,0.014960648491978645,0.011295240372419357,DnCNN,Spine_SP7_S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00022_preprocessed.npz
