Patient_ID,Modality_Category,File_Name,File_Path,File_Size_MB,Width,Height,Depth,Spacing_X,Spacing_Y,Spacing_Z,Voxel_Volume_mm3,Data_Type,Orientation,QForm_Code,SForm_Code,Affine_Matrix,Min_Intensity,Max_Intensity,Mean_Intensity,Median_Intensity,Std_Intensity,Variance,Dynamic_Range,Contrast,Entropy,Sharpness,Edge_Strength,Noise_Estimate,SNR,FG_BG_Ratio,FG_Voxel_Count,BG_Voxel_Count
SP12,T1W,S82031_eT1W_TSE_CLEAR_20260305090906_802_i00010a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT1W_TSE_CLEAR_20260305090906_802_i00010a.nii.gz,0.175,224,224,3,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, 0.0, -0.03, 76.05], [0.0, 0.71, -0.0, -108.6], [-0.0, 0.0, 4.4, -448.24], [0.0, 0.0, 0.0, 1.0]]",0.0,2996.32,1153.17,1035.09,528.2,278996.78,2996.32,0.458,7.1024,0.009365,0.275123,100.1721,11.5119,115316613.7695,150509,19
SP12,T1W,S82031_eT1W_TSE_CLEAR_20260305090906_802_i00013.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT1W_TSE_CLEAR_20260305090906_802_i00013.nii.gz,0.177,224,224,3,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, -0.0, -0.02, 76.18], [0.0, 0.7, -0.77, -115.51], [-0.0, 0.12, 4.33, -429.9], [0.0, 0.0, 0.0, 1.0]]",0.0,2825.11,1172.39,1019.53,558.25,311640.62,2825.11,0.4762,7.4056,0.011548,0.291039,108.5651,10.7989,117238659.668,150496,32
SP12,T1W,S82031_eT1W_TSE_CLEAR_20260305090906_802_i00013a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT1W_TSE_CLEAR_20260305090906_802_i00013a.nii.gz,0.177,224,224,3,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, -0.0, -0.02, 76.18], [0.0, 0.7, -0.77, -115.51], [-0.0, 0.12, 4.33, -429.9], [0.0, 0.0, 0.0, 1.0]]",0.0,2825.11,1172.39,1019.53,558.25,311640.62,2825.11,0.4762,7.4056,0.011548,0.291039,108.5651,10.7989,117238659.668,150496,32
SP12,T1W,S82031_eT1W_TSE_CLEAR_20260305090906_802_i00016.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT1W_TSE_CLEAR_20260305090906_802_i00016.nii.gz,0.179,224,224,3,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, -0.0, -0.06, 76.42], [0.0, 0.7, -0.94, -120.07], [-0.01, 0.15, 4.3, -400.29], [0.0, 0.0, 0.0, 1.0]]",0.0,3595.59,1115.88,937.81,575.2,330856.0,3595.59,0.5155,7.0434,0.008217,0.253227,133.9136,8.3328,111587976.0742,150428,100
SP12,T1W,S82031_eT1W_TSE_CLEAR_20260305090906_802_i00016a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT1W_TSE_CLEAR_20260305090906_802_i00016a.nii.gz,0.179,224,224,3,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, -0.0, -0.06, 76.42], [0.0, 0.7, -0.94, -120.07], [-0.01, 0.15, 4.3, -400.29], [0.0, 0.0, 0.0, 1.0]]",0.0,3595.59,1115.88,937.81,575.2,330856.0,3595.59,0.5155,7.0434,0.008217,0.253227,133.9136,8.3328,111587976.0742,150428,100
SP12,T1W,S82031_eT1W_TSE_CLEAR_20260305090906_802_i00019.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT1W_TSE_CLEAR_20260305090906_802_i00019.nii.gz,0.574,224,224,10,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, -0.0, -0.06, 78.49], [0.0, 0.69, -1.04, -129.0], [-0.01, 0.17, 4.28, -372.66], [0.0, 0.0, 0.0, 1.0]]",0.0,3899.11,953.0,797.72,580.1,336514.5,3899.11,0.6087,6.7503,0.007287,0.226663,0.0,95300439.4531,95300439.4531,500564,1196
SP12,T1W,S82031_eT1W_TSE_CLEAR_20260305090906_802_i00019a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT1W_TSE_CLEAR_20260305090906_802_i00019a.nii.gz,0.574,224,224,10,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, -0.0, -0.06, 78.49], [0.0, 0.69, -1.04, -129.0], [-0.01, 0.17, 4.28, -372.66], [0.0, 0.0, 0.0, 1.0]]",0.0,3899.11,953.0,797.72,580.1,336514.5,3899.11,0.6087,6.7503,0.007287,0.226663,0.0,95300439.4531,95300439.4531,500564,1196
SP12,T2W,S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00001.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00001.nii.gz,0.353,288,288,4,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, 0.0, -0.03, 76.78], [-0.0, 0.49, 2.05, -109.6], [-0.0, -0.26, 3.89, -474.47], [0.0, 0.0, 0.0, 1.0]]",0.0,2326.42,776.88,764.53,471.15,221979.59,2326.42,0.6065,7.1304,0.007819,0.243348,0.0,77687719.7266,77687719.7266,331585,191
SP7,STIR,S82030_eeSTIR_TSE_COR_20260305081552_402.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eeSTIR_TSE_COR_20260305081552_402.nii.gz,5.783,672,672,15,0.586,0.586,5.641,1.94,int16,LSP,1,1,"[[-0.59, -0.0, -0.02, 189.85], [0.0, -0.06, -5.61, 4.46], [-0.0, 0.58, -0.56, -631.49], [0.0, 0.0, 0.0, 1.0]]",0.0,2649.92,471.96,411.92,298.32,88993.55,2649.92,0.6321,6.2362,0.000485,0.101078,0.0,47195614.624,47195614.624,5395263,1378497
SP12,T2W,S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00001a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00001a.nii.gz,0.353,288,288,4,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, 0.0, -0.03, 76.78], [-0.0, 0.49, 2.05, -109.6], [-0.0, -0.26, 3.89, -474.47], [0.0, 0.0, 0.0, 1.0]]",0.0,2326.42,776.88,764.53,471.15,221979.59,2326.42,0.6065,7.1304,0.007819,0.243348,0.0,77687719.7266,77687719.7266,331585,191
SP12,T2W,S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00005.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00005.nii.gz,0.44,288,288,5,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, 0.0, -0.02, 76.01], [0.0, 0.55, 0.67, -108.6], [-0.0, -0.08, 4.35, -474.41], [0.0, 0.0, 0.0, 1.0]]",0.0,2204.47,663.23,633.2,412.29,169980.5,2204.47,0.6216,7.2302,0.011187,0.265595,0.0,66322821.0449,66322821.0449,414351,369
SP12,T2W,S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00005a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00005a.nii.gz,0.44,288,288,5,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, 0.0, -0.02, 76.01], [0.0, 0.55, 0.67, -108.6], [-0.0, -0.08, 4.35, -474.41], [0.0, 0.0, 0.0, 1.0]]",0.0,2204.47,663.23,633.2,412.29,169980.5,2204.47,0.6216,7.2302,0.011187,0.265595,0.0,66322821.0449,66322821.0449,414351,369
SP8,T1W,S82032_eT1W_TSE_20260304134706_404a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eT1W_TSE_20260304134706_404a.nii.gz,2.773,560,560,15,0.672,0.672,4.4,1.985,int16,PSR,1,1,"[[-0.0, 0.01, 4.4, -48.66], [-0.67, -0.0, -0.01, 145.49], [0.0, 0.67, -0.1, -583.63], [0.0, 0.0, 0.0, 1.0]]",0.0,2675.54,490.32,416.32,295.02,87039.49,2675.54,0.6017,6.6191,0.001966,0.098711,0.0,49031900.0244,49031900.0244,2248151,2455849
SP8,T1W,S82032_eT1W_TSE_20260304134706_404.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eT1W_TSE_20260304134706_404.nii.gz,2.773,560,560,15,0.672,0.672,4.4,1.985,int16,PSR,1,1,"[[-0.0, 0.01, 4.4, -48.66], [-0.67, -0.0, -0.01, 145.49], [0.0, 0.67, -0.1, -583.63], [0.0, 0.0, 0.0, 1.0]]",0.0,2675.54,490.32,416.32,295.02,87039.49,2675.54,0.6017,6.6191,0.001966,0.098711,0.0,49031900.0244,49031900.0244,2248151,2455849
SP12,T2W,S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00010.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00010.nii.gz,0.267,288,288,3,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, 0.0, -0.03, 76.13], [0.0, 0.56, -0.0, -108.68], [-0.0, 0.0, 4.4, -448.24], [0.0, 0.0, 0.0, 1.0]]",0.0,2312.34,750.63,750.46,464.72,215962.97,2312.34,0.6191,7.236,0.012339,0.279848,0.0,75062811.2793,75062811.2793,248401,431
SP12,T2W,S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00010a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00010a.nii.gz,0.267,288,288,3,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, 0.0, -0.03, 76.13], [0.0, 0.56, -0.0, -108.68], [-0.0, 0.0, 4.4, -448.24], [0.0, 0.0, 0.0, 1.0]]",0.0,2312.34,750.63,750.46,464.72,215962.97,2312.34,0.6191,7.236,0.012339,0.279848,0.0,75062811.2793,75062811.2793,248401,431
SP7,T2W,S82030_SC_MobiView_eT2W_TSE_20260305081552_305.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_SC_MobiView_eT2W_TSE_20260305081552_305.nii.gz,3.922,512,970,12,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.01, 4.4, -37.69], [-0.73, 0.0, -0.01, 138.63], [0.0, 0.73, -0.05, -599.11], [0.0, 0.0, 0.0, 1.0]]",0.0,3314.59,548.42,277.6,457.6,209400.95,3314.59,0.8344,4.1467,0.003368,0.106899,0.0,54841833.4961,54841833.4961,5951652,8028
SP12,T2W,S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00013.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00013.nii.gz,0.267,288,288,3,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, -0.0, -0.02, 76.26], [0.0, 0.55, -0.77, -115.59], [-0.0, 0.1, 4.33, -429.92], [0.0, 0.0, 0.0, 1.0]]",0.0,2195.09,747.66,745.77,442.19,195527.61,2195.09,0.5914,7.2689,0.013624,0.284501,0.0,74765856.9336,74765856.9336,248338,494
SP8,T2W,S82032_eT2W_TSE_20260304134706_303.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eT2W_TSE_20260304134706_303.nii.gz,2.302,512,512,15,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.02, 4.4, -41.37], [-0.73, -0.0, -0.01, 143.2], [0.0, 0.73, -0.1, -247.59], [0.0, 0.0, 0.0, 1.0]]",0.0,2861.55,332.74,210.83,342.84,117538.39,2861.55,1.0303,6.2513,0.002896,0.112462,0.0,33274072.2656,33274072.2656,1805444,2126716
SP12,T2W,S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00013a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00013a.nii.gz,0.267,288,288,3,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, -0.0, -0.02, 76.26], [0.0, 0.55, -0.77, -115.59], [-0.0, 0.1, 4.33, -429.92], [0.0, 0.0, 0.0, 1.0]]",0.0,2195.09,747.66,745.77,442.19,195527.61,2195.09,0.5914,7.2689,0.013624,0.284501,0.0,74765856.9336,74765856.9336,248338,494
SP12,T2W,S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00016.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00016.nii.gz,0.269,288,288,3,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, -0.0, -0.06, 76.5], [0.0, 0.54, -0.94, -120.15], [-0.01, 0.12, 4.3, -400.31], [0.0, 0.0, 0.0, 1.0]]",0.0,2181.01,682.82,651.96,409.39,167600.42,2181.01,0.5996,7.3198,0.013628,0.30133,0.0,68282202.1484,68282202.1484,248320,512
SP8,T2W,S82032_eT2W_TSE_20260304134706_304.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eT2W_TSE_20260304134706_304.nii.gz,2.414,512,512,15,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.02, 4.4, -48.57], [-0.73, -0.0, -0.01, 143.21], [0.0, 0.73, -0.1, -579.12], [0.0, 0.0, 0.0, 1.0]]",0.0,2579.1,469.07,390.86,345.71,119514.52,2579.1,0.737,6.8366,0.00302,0.11989,0.0,46906900.0244,46906900.0244,1898592,2033568
SP12,T2W,S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00016a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00016a.nii.gz,0.269,288,288,3,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, -0.0, -0.06, 76.5], [0.0, 0.54, -0.94, -120.15], [-0.01, 0.12, 4.3, -400.31], [0.0, 0.0, 0.0, 1.0]]",0.0,2181.01,682.82,651.96,409.39,167600.42,2181.01,0.5996,7.3198,0.013628,0.30133,0.0,68282202.1484,68282202.1484,248320,512
SP8,T2W,S82032_eT2W_TSE_20260304134706_303a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eT2W_TSE_20260304134706_303a.nii.gz,2.302,512,512,15,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.02, 4.4, -41.37], [-0.73, -0.0, -0.01, 143.2], [0.0, 0.73, -0.1, -247.59], [0.0, 0.0, 0.0, 1.0]]",0.0,2861.55,332.74,210.83,342.84,117538.39,2861.55,1.0303,6.2513,0.002896,0.112462,0.0,33274072.2656,33274072.2656,1805444,2126716
SP8,T2W,S82032_eT2W_TSE_20260304134706_304a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eT2W_TSE_20260304134706_304a.nii.gz,2.414,512,512,15,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.02, 4.4, -48.57], [-0.73, -0.0, -0.01, 143.21], [0.0, 0.73, -0.1, -579.12], [0.0, 0.0, 0.0, 1.0]]",0.0,2579.1,469.07,390.86,345.71,119514.52,2579.1,0.737,6.8366,0.00302,0.11989,0.0,46906900.0244,46906900.0244,1898592,2033568
SP12,T2W,S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00019.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00019.nii.gz,0.848,288,288,10,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, -0.0, -0.06, 78.57], [0.0, 0.54, -1.04, -129.08], [-0.01, 0.13, 4.28, -372.68], [0.0, 0.0, 0.0, 1.0]]",0.0,1941.81,508.56,440.89,369.65,136641.81,1941.81,0.7269,7.2323,0.011856,0.290286,0.0,50855630.4932,50855630.4932,825953,3487
SP12,T2W,S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00019a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_DRIVE_HR_20260305090906_702_i00019a.nii.gz,0.848,288,288,10,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, -0.0, -0.06, 78.57], [0.0, 0.54, -1.04, -129.08], [-0.01, 0.13, 4.28, -372.68], [0.0, 0.0, 0.0, 1.0]]",0.0,1941.81,508.56,440.89,369.65,136641.81,1941.81,0.7269,7.2323,0.011856,0.290286,0.0,50855630.4932,50855630.4932,825953,3487
SP8,T1W,S82032_eT1W_TSE_20260304134706_403.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eT1W_TSE_20260304134706_403.nii.gz,3.394,640,640,15,0.584,0.584,4.4,1.503,int16,PSR,1,1,"[[-0.0, 0.01, 4.4, -41.39], [-0.58, -0.0, -0.01, 144.48], [0.0, 0.58, -0.1, -248.86], [0.0, 0.0, 0.0, 1.0]]",0.0,2743.55,348.28,317.32,286.23,81930.26,2743.55,0.8219,6.2532,0.00114,0.077052,0.0,34828045.6543,34828045.6543,2750612,3393388
SP12,T2W,S82031_eT2W_TSE_20260305090906_303.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_20260305090906_303.nii.gz,2.026,512,512,12,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.0, 4.4, -26.86], [-0.73, 0.0, -0.0, 147.59], [0.0, 0.73, -0.02, -285.08], [0.0, 0.0, 0.0, 1.0]]",0.0,2365.62,492.92,336.76,477.73,228226.97,2365.62,0.9692,6.9984,0.001886,0.108934,0.0,49292324.8291,49292324.8291,1499009,1646719
SP12,T2W,S82031_eT2W_TSE_20260305090906_304.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_20260305090906_304.nii.gz,2.087,512,512,12,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.0, 4.4, -28.25], [-0.73, 0.0, -0.0, 147.59], [0.0, 0.73, -0.02, -616.69], [0.0, 0.0, 0.0, 1.0]]",0.0,2526.18,647.54,563.23,445.04,198058.02,2526.18,0.6873,7.2743,0.003133,0.116528,0.0,64753521.7285,64753521.7285,1518831,1626897
SP12,T2W,S82031_eT2W_TSE_20260305090906_303a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT2W_TSE_20260305090906_303a.nii.gz,2.026,512,512,12,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.0, 4.4, -26.86], [-0.73, 0.0, -0.0, 147.59], [0.0, 0.73, -0.02, -285.08], [0.0, 0.0, 0.0, 1.0]]",0.0,2365.62,492.92,336.76,477.73,228226.97,2365.62,0.9692,6.9984,0.001886,0.108934,0.0,49292324.8291,49292324.8291,1499009,1646719
SP8,T1W,S82032_eT1W_TSE_20260304134706_403a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eT1W_TSE_20260304134706_403a.nii.gz,3.394,640,640,15,0.584,0.584,4.4,1.503,int16,PSR,1,1,"[[-0.0, 0.01, 4.4, -41.39], [-0.58, -0.0, -0.01, 144.48], [0.0, 0.58, -0.1, -248.86], [0.0, 0.0, 0.0, 1.0]]",0.0,2743.55,348.28,317.32,286.23,81930.26,2743.55,0.8219,6.2532,0.00114,0.077052,0.0,34828045.6543,34828045.6543,2750612,3393388
